ImageName,GlobulosBlancosDetectados,ParasitosDetectados,Leu_median_Area,Leu_median_BoundingBox,Leu_median_Eccentricity,Leu_median_Circularity,Leu_median_Diameter,Leu_median_Solidity,Leu_median_Perimeter,Leu_median_Intensity,Par_median_Area,Par_median_BoundingBox,Par_median_Eccentricity,Par_median_Circularity,Par_median_Diameter,Par_median_Solidity,Par_median_Perimeter,Par_median_Intensity
20170820_120218.jpg,17,30,3330,465.75,0.700584287144288,0.792525823311766,65.114419938813,0.885956416464891,220.914,0.111505410907533,229,264.75,0.683298614162448,0.824286459651079,17.0734803086852,0.907406525363182,59.248,0.628836311289823
20170820_120258.jpg,17,26,3278,461.25,0.685972087735744,0.824692855915403,64.6040186648003,0.918518518518519,221.244,0.11848268046501,159.5,258.25,0.690588988619849,0.850979854307845,14.2502362668544,0.912533369226283,49.7,0.652519499882583
20170820_120457.jpg,13,32,3675,402.75,0.611416439086567,0.850558299463988,68.4043516664088,0.952139231327049,243.069,0.112296172097766,203,235.25,0.659395865220755,0.791461577280117,16.0644199021484,0.900485706664296,59.062,0.61709259954239
20170820_120720.jpg,12,20,3462.5,280.75,0.507253652250606,0.774473746581425,66.3972267252294,0.910113506863842,228.4975,0.124097047683504,155,187.75,0.64571755148137,0.847435855888606,14.0475494372924,0.892013990090353,52.103,0.619234360410831
20170820_120801.jpg,13,25,3008,206.75,0.528558375260012,0.85164990797584,61.8862226231604,0.948437973915681,211.278,0.114537308135925,212,396.25,0.510009462360103,0.790938785307232,16.4294486664603,0.893333333333333,56.85,0.627917833800187
20170820_120935.jpg,12,15,2877.5,218.75,0.511926058850052,0.839808796493498,60.5212393711039,0.939207296826406,205.3115,0.118502260183822,135,403.25,0.514126837508295,0.886165360337306,13.1105811671049,0.923076923076923,43.088,0.623800715254656
20170820_121220.jpg,17,40,3416,386.25,0.713958122855107,0.755200979961992,65.9498770644443,0.895926924228811,253.036,0.144318706924523,195,335.75,0.598137517121119,0.944568323374995,15.7436692596185,0.933973797112146,50.308,0.61540620590668
20170820_121620.jpg,14,32,3371,344.25,0.66975986661889,0.749019948044725,65.5102072229464,0.918450236991806,248.5115,0.131397801406504,154.5,299.25,0.625831429769303,0.871301204441806,14.0202190853673,0.908470353761833,45.561,0.608245763697701
20170820_121914.jpg,17,45,3847,284.25,0.584253434637999,0.814744601313914,69.9868025315928,0.943301435406699,258.363,0.124527466523483,148,180.75,0.577927979204104,0.974368182138125,13.7273250351554,0.934959349593496,45.9,0.597586726998492
20170820_122113.jpg,15,97,3133,207.75,0.678318635501383,0.78901919649136,63.1590016834914,0.911059098888239,209.857,0.127882312345229,199,156.25,0.55535292964434,1.03089223872686,15.9177469951717,0.956190476190476,49.712,0.58999751799454
20170820_122236.jpg,15,44,3640,293.75,0.648129807625555,0.814429604237447,68.0778373836595,0.930769230769231,244.351,0.13588091705356,121,252.75,0.540661251181626,0.973153789335159,12.4120648647925,0.936580462396052,39.573,0.597654251918159
20170820_122510.jpg,13,52,3599,295.25,0.494256906703349,0.863144624284628,67.693346212917,0.961456102783726,249.62,0.135488616118857,147,208.25,0.624045169501123,0.996394954166593,13.6807911934084,0.94270347934141,43.423,0.61361014994233
20170820_122720.jpg,17,13,2839,215.25,0.59254838481343,0.849778708670251,60.1226003055683,0.945121951219512,199.816,0.133164122791975,184,324.25,0.607348600965363,0.894303792376185,15.3060797146516,0.913907284768212,51.598,0.631786047752434
20170820_122821.jpg,14,21,3116,186.75,0.676100815446977,0.746881338507114,62.9663778090117,0.903689424276719,231.368,0.138739013282775,160,415.25,0.635962933696584,0.82992037613557,14.2729929292222,0.898477157360406,49.638,0.628370854514645
20170820_123102.jpg,17,9,3760,322.25,0.692016161806732,0.831326878947416,69.190900328036,0.927936821322804,241.325,0.12664695375471,112,343.25,0.710522218811937,0.934705708099387,11.9416426428837,0.936170212765957,38.804,0.639829907866761
20170820_123255.jpg,17,11,4112,373.25,0.635279953444725,0.75625742157044,72.3571766167737,0.930073473524196,275.076,0.117968241662399,203,599.25,0.585886473429381,0.794383347348501,16.0769284249585,0.895238095238095,56.668,0.62883137254902
20170820_123438.jpg,11,14,3147,331.75,0.68195697884674,0.699776288851589,63.2999592992093,0.896802785691675,236.223,0.140299571660416,192,211.75,0.622531743548908,0.868003660320428,15.624871781223,0.910966685160234,52.826,0.627734457670903
20170820_123552.jpg,15,18,3176,240.25,0.736985799497775,0.795346531363558,63.5909489949543,0.945652173913043,211.726,0.121850160274802,165.5,276.75,0.542252051610763,0.876624358693435,14.4266024653273,0.912521739130435,47.281,0.618138811079987
